# Item registry dump
# Minecraft: 1.20.1
# Entries: 18688
# Generated: 2025-12-05T20:47:16.2241068-03:00

chipped:thick_inlayed_calcite 6472
chipped:thick_inlayed_clay 3243
chipped:thick_inlayed_coal_block 2511
chipped:thick_inlayed_cobblestone 6538
chipped:thick_inlayed_crying_obsidian 2577
chipped:thick_inlayed_dark_prismarine 6603
chipped:thick_inlayed_deepslate 6662
chipped:thick_inlayed_diorite 6728
chipped:thick_inlayed_dirt 2980
chipped:thick_inlayed_dripstone_block 6794
chipped:thick_inlayed_end_stone 6860
chipped:thick_inlayed_gilded_blackstone 6925
chipped:thick_inlayed_glowstone 2810
chipped:thick_inlayed_granite 6995
chipped:thick_inlayed_ice 3046
chipped:thick_inlayed_lapis_block 2717
chipped:thick_inlayed_lodestone 2651
chipped:thick_inlayed_magma_block 7061
chipped:thick_inlayed_mossy_cobblestone 7127
chipped:thick_inlayed_mossy_stone_bricks 7192
chipped:thick_inlayed_mud 3305
chipped:thick_inlayed_mud_bricks 9150
chipped:thick_inlayed_nether_bricks 7258
chipped:thick_inlayed_netherrack 7324
chipped:thick_inlayed_obsidian 7390
chipped:thick_inlayed_packed_ice 3112
chipped:thick_inlayed_packed_mud 3383
chipped:thick_inlayed_prismarine 7455
chipped:thick_inlayed_purpur_block 7521
chipped:thick_inlayed_quartz_block 7583
chipped:thick_inlayed_raw_copper_block 7649
chipped:thick_inlayed_raw_gold_block 7715
chipped:thick_inlayed_raw_iron_block 7781
chipped:thick_inlayed_red_nether_bricks 7847
chipped:thick_inlayed_red_sandstone 7913
chipped:thick_inlayed_redstone_block 9301
chipped:thick_inlayed_redstone_lamp 9242
chipped:thick_inlayed_sandstone 7979
chipped:thick_inlayed_sea_lantern 9224
chipped:thick_inlayed_shroomlight 3648
chipped:thick_inlayed_smooth_stone 8107
chipped:thick_inlayed_snow_block 3178
chipped:thick_inlayed_stone 8041
chipped:thick_inlayed_tuff 8173
chipped:thick_white_inlayed_redstone_lamp 9243
chipped:thin_acacia_planks 3902
chipped:thin_bamboo_planks 4287
chipped:thin_birch_planks 3940
chipped:thin_cherry_planks 4249
chipped:thin_crimson_planks 4173
chipped:thin_dark_oak_planks 3978
chipped:thin_jungle_planks 4016
chipped:thin_mangrove_planks 4060
chipped:thin_mangrove_roots 3458
chipped:thin_nether_sprouts 3748
chipped:thin_oak_planks 4097
chipped:thin_spruce_planks 4135
chipped:thin_vine 3835
chipped:thin_warped_planks 4211
chipped:thorned_iron_bars 9204
chipped:tied_bamboo_planks 4299
chipped:tile_windowed_acacia_door 4680
chipped:tile_windowed_bamboo_door 4869
chipped:tile_windowed_birch_door 4699
chipped:tile_windowed_cherry_door 4850
chipped:tile_windowed_crimson_door 4812
chipped:tile_windowed_dark_oak_door 4718
chipped:tile_windowed_jungle_door 4737
chipped:tile_windowed_mangrove_door 4755
chipped:tile_windowed_oak_door 4774
chipped:tile_windowed_spruce_door 4793
chipped:tile_windowed_warped_door 4830
chipped:tiled_acacia_door 4681
chipped:tiled_acacia_planks 3903
chipped:tiled_amethyst_block 2429
chipped:tiled_amethyst_block_column 2446
chipped:tiled_ancient_debris 6197
chipped:tiled_ancient_debris_column 6214
chipped:tiled_andesite 6263
chipped:tiled_andesite_column 6280
chipped:tiled_bamboo_door 4870
chipped:tiled_bamboo_planks 4288
chipped:tiled_basalt 6328
chipped:tiled_basalt_column 6344
chipped:tiled_birch_door 4700
chipped:tiled_birch_planks 3941
chipped:tiled_black_carpet 5848
chipped:tiled_black_stained_glass 5174
chipped:tiled_black_stained_glass_pane 5185
chipped:tiled_black_wool 5528
chipped:tiled_blackstone 6390
chipped:tiled_blackstone_column 6406
chipped:tiled_blue_carpet 5868
chipped:tiled_blue_ice 2898
chipped:tiled_blue_ice_column 2915
chipped:tiled_blue_stained_glass 5196
chipped:tiled_blue_stained_glass_pane 5207
chipped:tiled_blue_wool 5548
chipped:tiled_bone_block 3514
chipped:tiled_bordered_amethyst_block 2447
chipped:tiled_bordered_ancient_debris 6215
chipped:tiled_bordered_andesite 6281
chipped:tiled_bordered_basalt 6345
chipped:tiled_bordered_blackstone 6407
chipped:tiled_bordered_blue_ice 2916
chipped:tiled_bordered_borderless_bricks 9090
chipped:tiled_bordered_bricks 9025
chipped:tiled_bordered_calcite 6474
chipped:tiled_bordered_clay 3245
chipped:tiled_bordered_coal_block 2513
chipped:tiled_bordered_cobblestone 6540
chipped:tiled_bordered_crying_obsidian 2579
chipped:tiled_bordered_dark_prismarine 6605
chipped:tiled_bordered_deepslate 6664
chipped:tiled_bordered_diorite 6730
chipped:tiled_bordered_dirt 2982
chipped:tiled_bordered_dripstone_block 6796
chipped:tiled_bordered_end_stone 6862
chipped:tiled_bordered_gilded_blackstone 6927
chipped:tiled_bordered_granite 6997
chipped:tiled_bordered_ice 3048
chipped:tiled_bordered_lapis_block 2719
chipped:tiled_bordered_lodestone 2653
chipped:tiled_bordered_magma_block 7063
chipped:tiled_bordered_mossy_cobblestone 7129
chipped:tiled_bordered_mossy_stone_bricks 7194
chipped:tiled_bordered_mud 3318
chipped:tiled_bordered_mud_bricks 9163
chipped:tiled_bordered_nether_bricks 7260
chipped:tiled_bordered_netherrack 7326
chipped:tiled_bordered_obsidian 7392
chipped:tiled_bordered_packed_ice 3114
chipped:tiled_bordered_packed_mud 3396
chipped:tiled_bordered_prismarine 7457
chipped:tiled_bordered_purpur_block 7523
chipped:tiled_bordered_quartz_block 7585
chipped:tiled_bordered_raw_copper_block 7651
chipped:tiled_bordered_raw_gold_block 7717
chipped:tiled_bordered_raw_iron_block 7783
chipped:tiled_bordered_red_nether_bricks 7849
chipped:tiled_bordered_red_sandstone 7915
chipped:tiled_bordered_redstone_block 9303
chipped:tiled_bordered_sandstone 7981
chipped:tiled_bordered_smooth_stone 8109
chipped:tiled_bordered_snow_block 3180
chipped:tiled_bordered_stone 8043
chipped:tiled_bordered_tuff 8175
chipped:tiled_borderless_bricks 9072
chipped:tiled_borderless_bricks_column 9089
chipped:tiled_bricks 9007
chipped:tiled_bricks_column 9024
chipped:tiled_brown_carpet 5888
chipped:tiled_brown_stained_glass 5218
chipped:tiled_brown_stained_glass_pane 5229
chipped:tiled_brown_wool 5568
chipped:tiled_calcite 6456
chipped:tiled_calcite_column 6473
chipped:tiled_cherry_door 4851
chipped:tiled_cherry_planks 4250
chipped:tiled_clay 3227
chipped:tiled_clay_column 3244
chipped:tiled_coal_block 2495
chipped:tiled_coal_block_column 2512
chipped:tiled_cobblestone 6522
chipped:tiled_cobblestone_column 6539
chipped:tiled_crimson_door 4813
chipped:tiled_crimson_planks 4174
chipped:tiled_crying_obsidian 2561
chipped:tiled_crying_obsidian_column 2578
chipped:tiled_cyan_carpet 5908
chipped:tiled_cyan_stained_glass 5240
chipped:tiled_cyan_stained_glass_pane 5251
chipped:tiled_cyan_wool 5588
chipped:tiled_dark_oak_door 4719
chipped:tiled_dark_oak_planks 3979
chipped:tiled_dark_prismarine 6587
chipped:tiled_dark_prismarine_column 6604
chipped:tiled_deepslate 6646
chipped:tiled_deepslate_column 6663
chipped:tiled_diorite 6712
chipped:tiled_diorite_column 6729
chipped:tiled_dirt 2964
chipped:tiled_dirt_column 2981
chipped:tiled_dripstone_block 6778
chipped:tiled_dripstone_block_column 6795
chipped:tiled_end_stone 6844
chipped:tiled_end_stone_column 6861
chipped:tiled_gilded_blackstone 6909
chipped:tiled_gilded_blackstone_column 6926
chipped:tiled_glowstone_pillar 2811
chipped:tiled_granite 6979
chipped:tiled_granite_column 6996
chipped:tiled_gray_carpet 5928
chipped:tiled_gray_stained_glass 5262
chipped:tiled_gray_stained_glass_pane 5273
chipped:tiled_gray_wool 5608
chipped:tiled_green_carpet 5948
chipped:tiled_green_stained_glass 5284
chipped:tiled_green_stained_glass_pane 5295
chipped:tiled_green_wool 5628
chipped:tiled_ice 3030
chipped:tiled_ice_column 3047
chipped:tiled_jungle_door 4738
chipped:tiled_jungle_planks 4017
chipped:tiled_lapis_block 2701
chipped:tiled_lapis_block_column 2718
chipped:tiled_light_blue_carpet 5968
chipped:tiled_light_blue_stained_glass 5306
chipped:tiled_light_blue_stained_glass_pane 5317
chipped:tiled_light_blue_wool 5648
chipped:tiled_light_gray_carpet 5988
chipped:tiled_light_gray_stained_glass 5328
chipped:tiled_light_gray_stained_glass_pane 5339
chipped:tiled_light_gray_wool 5668
chipped:tiled_lime_carpet 6008
chipped:tiled_lime_stained_glass 5350
chipped:tiled_lime_stained_glass_pane 5361
chipped:tiled_lime_wool 5688
chipped:tiled_lodestone 2631
chipped:tiled_lodestone_column 2652
chipped:tiled_magenta_carpet 6028
chipped:tiled_magenta_stained_glass 5372
chipped:tiled_magenta_stained_glass_pane 5383
chipped:tiled_magenta_wool 5708
chipped:tiled_magma_block 7045
chipped:tiled_magma_block_column 7062
chipped:tiled_mangrove_planks 4061
chipped:tiled_mossy_cobblestone 7111
chipped:tiled_mossy_cobblestone_column 7128
chipped:tiled_mossy_stone_bricks 7176
chipped:tiled_mossy_stone_bricks_column 7193
chipped:tiled_mud_bricks 3306
chipped:tiled_mud_bricks_bricks 9151
chipped:tiled_mud_bricks_column 9164
chipped:tiled_mud_column 3319
chipped:tiled_nether_bricks 7242
chipped:tiled_nether_bricks_column 7259
chipped:tiled_netherrack 7308
chipped:tiled_netherrack_column 7325
chipped:tiled_oak_door 4775
chipped:tiled_oak_planks 4098
chipped:tiled_obsidian 7374
chipped:tiled_obsidian_column 7391
chipped:tiled_orange_carpet 6048
chipped:tiled_orange_stained_glass 5394
chipped:tiled_orange_stained_glass_pane 5405
chipped:tiled_orange_wool 5728
chipped:tiled_packed_ice 3096
chipped:tiled_packed_ice_column 3113
chipped:tiled_packed_mud_bricks 3384
chipped:tiled_packed_mud_column 3397
chipped:tiled_pink_carpet 6068
chipped:tiled_pink_stained_glass 5416
chipped:tiled_pink_stained_glass_pane 5427
chipped:tiled_pink_wool 5748
chipped:tiled_prismarine 7439
chipped:tiled_prismarine_column 7456
chipped:tiled_purple_carpet 6088
chipped:tiled_purple_stained_glass 5438
chipped:tiled_purple_stained_glass_pane 5449
chipped:tiled_purple_wool 5768
chipped:tiled_purpur_block 7505
chipped:tiled_purpur_block_column 7522
chipped:tiled_quartz_block 7567
chipped:tiled_quartz_block_column 7584
chipped:tiled_raw_copper_block 7633
chipped:tiled_raw_copper_block_column 7650
chipped:tiled_raw_gold_block 7699
chipped:tiled_raw_gold_block_column 7716
chipped:tiled_raw_iron_block 7765
chipped:tiled_raw_iron_block_column 7782
chipped:tiled_red_carpet 6108
chipped:tiled_red_nether_bricks 7831
chipped:tiled_red_nether_bricks_column 7848
chipped:tiled_red_sandstone 7897
chipped:tiled_red_sandstone_column 7914
chipped:tiled_red_stained_glass 5460
chipped:tiled_red_stained_glass_pane 5471
chipped:tiled_red_wool 5788
chipped:tiled_redstone_block 9285
chipped:tiled_redstone_block_column 9302
chipped:tiled_sandstone 7963
chipped:tiled_sandstone_column 7980
chipped:tiled_sea_lantern_pillar 9225
chipped:tiled_shroomlight_pillar 3649
chipped:tiled_smooth_stone 8091
chipped:tiled_smooth_stone_column 8108
chipped:tiled_snow_block 3162
chipped:tiled_snow_block_column 3179
chipped:tiled_spruce_door 4794
chipped:tiled_spruce_planks 4136
chipped:tiled_stone 8025
chipped:tiled_stone_column 8042
chipped:tiled_tuff 8157
chipped:tiled_tuff_column 8174
chipped:tiled_warped_door 4831
chipped:tiled_warped_planks 4212
chipped:tiled_white_carpet 6128
chipped:tiled_white_stained_glass 5482
chipped:tiled_white_stained_glass_pane 5493
chipped:tiled_white_wool 5808
chipped:tiled_yellow_carpet 6148
chipped:tiled_yellow_stained_glass 5504
chipped:tiled_yellow_stained_glass_pane 5515
chipped:tiled_yellow_wool 5828
chipped:tinkering_table 2387
chipped:tiny_amethyst_block_bricks 2430
chipped:tiny_ancient_debris_bricks 6198
chipped:tiny_andesite_bricks 6264
chipped:tiny_basalt_bricks 6329
chipped:tiny_blackstone_bricks 6391
chipped:tiny_blue_ice_bricks 2899
chipped:tiny_borderless_bricks_bricks 9073
chipped:tiny_brick_bordered_amethyst_block 2448
chipped:tiny_brick_bordered_ancient_debris 6216
chipped:tiny_brick_bordered_andesite 6282
chipped:tiny_brick_bordered_basalt 6346
chipped:tiny_brick_bordered_blackstone 6408
chipped:tiny_brick_bordered_blue_ice 2917
chipped:tiny_brick_bordered_borderless_bricks 9091
chipped:tiny_brick_bordered_bricks 9026
chipped:tiny_brick_bordered_calcite 6475
chipped:tiny_brick_bordered_clay 3246
chipped:tiny_brick_bordered_coal_block 2514
chipped:tiny_brick_bordered_cobblestone 6541
chipped:tiny_brick_bordered_crying_obsidian 2580
chipped:tiny_brick_bordered_dark_prismarine 6606
chipped:tiny_brick_bordered_deepslate 6665
chipped:tiny_brick_bordered_diorite 6731
chipped:tiny_brick_bordered_dirt 2983
chipped:tiny_brick_bordered_dripstone_block 6797
chipped:tiny_brick_bordered_end_stone 6863
chipped:tiny_brick_bordered_gilded_blackstone 6928
chipped:tiny_brick_bordered_granite 6998
chipped:tiny_brick_bordered_ice 3049
chipped:tiny_brick_bordered_lapis_block 2720
chipped:tiny_brick_bordered_lodestone 2654
chipped:tiny_brick_bordered_magma_block 7064
chipped:tiny_brick_bordered_mossy_cobblestone 7130
chipped:tiny_brick_bordered_mossy_stone_bricks 7195
chipped:tiny_brick_bordered_nether_bricks 7261
chipped:tiny_brick_bordered_netherrack 7327
chipped:tiny_brick_bordered_obsidian 7393
chipped:tiny_brick_bordered_packed_ice 3115
chipped:tiny_brick_bordered_prismarine 7458
chipped:tiny_brick_bordered_purpur_block 7524
chipped:tiny_brick_bordered_quartz_block 7586
chipped:tiny_brick_bordered_raw_copper_block 7652
chipped:tiny_brick_bordered_raw_gold_block 7718
chipped:tiny_brick_bordered_raw_iron_block 7784
chipped:tiny_brick_bordered_red_nether_bricks 7850
chipped:tiny_brick_bordered_red_sandstone 7916
chipped:tiny_brick_bordered_redstone_block 9304
chipped:tiny_brick_bordered_sandstone 7982
chipped:tiny_brick_bordered_smooth_stone 8110
chipped:tiny_brick_bordered_snow_block 3181
chipped:tiny_brick_bordered_stone 8044
chipped:tiny_brick_bordered_tuff 8176
chipped:tiny_bricks_bricks 9008
chipped:tiny_calcite_bricks 6457
chipped:tiny_clay_bricks 3228
chipped:tiny_coal_block_bricks 2496
chipped:tiny_cobblestone_bricks 6523
chipped:tiny_crying_obsidian_bricks 2562
chipped:tiny_dark_prismarine_bricks 6588
chipped:tiny_deepslate_bricks 6647
chipped:tiny_diorite_bricks 6713
chipped:tiny_dirt_bricks 2965
chipped:tiny_dripstone_block_bricks 6779
chipped:tiny_end_stone_bricks 6845
chipped:tiny_gilded_blackstone_bricks 6910
chipped:tiny_granite_bricks 6980
chipped:tiny_ice_bricks 3031
chipped:tiny_lapis_block_bricks 2702
chipped:tiny_layered_amethyst_block_bricks 2431
chipped:tiny_layered_amethyst_block_slabs 2432
chipped:tiny_layered_ancient_debris_bricks 6199
chipped:tiny_layered_ancient_debris_slabs 6200
chipped:tiny_layered_andesite_bricks 6265
chipped:tiny_layered_andesite_slabs 6266
chipped:tiny_layered_basalt_bricks 6330
chipped:tiny_layered_basalt_slabs 6331
chipped:tiny_layered_blackstone_bricks 6392
chipped:tiny_layered_blackstone_slabs 6393
chipped:tiny_layered_blue_ice_bricks 2900
chipped:tiny_layered_blue_ice_slabs 2901
chipped:tiny_layered_borderless_bricks_bricks 9074
chipped:tiny_layered_borderless_bricks_slabs 9075
chipped:tiny_layered_bricks_bricks 9009
chipped:tiny_layered_bricks_slabs 9010
chipped:tiny_layered_calcite_bricks 6458
chipped:tiny_layered_calcite_slabs 6459
chipped:tiny_layered_clay_bricks 3229
chipped:tiny_layered_clay_slabs 3230
chipped:tiny_layered_coal_block_bricks 2497
chipped:tiny_layered_coal_block_slabs 2498
chipped:tiny_layered_cobblestone_bricks 6524
chipped:tiny_layered_cobblestone_slabs 6525
chipped:tiny_layered_crying_obsidian_bricks 2563
chipped:tiny_layered_crying_obsidian_slabs 2564
chipped:tiny_layered_dark_prismarine_bricks 6589
chipped:tiny_layered_dark_prismarine_slabs 6590
chipped:tiny_layered_deepslate_bricks 6648
chipped:tiny_layered_deepslate_slabs 6649
chipped:tiny_layered_diorite_bricks 6714
chipped:tiny_layered_diorite_slabs 6715
chipped:tiny_layered_dirt_bricks 2966
chipped:tiny_layered_dirt_slabs 2967
chipped:tiny_layered_dripstone_block_bricks 6780
chipped:tiny_layered_dripstone_block_slabs 6781
chipped:tiny_layered_end_stone_bricks 6846
chipped:tiny_layered_end_stone_slabs 6847
chipped:tiny_layered_gilded_blackstone_bricks 6911
chipped:tiny_layered_gilded_blackstone_slabs 6912
chipped:tiny_layered_granite_bricks 6981
chipped:tiny_layered_granite_slabs 6982
chipped:tiny_layered_ice_bricks 3032
chipped:tiny_layered_ice_slabs 3033
chipped:tiny_layered_lapis_block_bricks 2703
chipped:tiny_layered_lapis_block_slabs 2704
chipped:tiny_layered_lodestone_bricks 2633
chipped:tiny_layered_lodestone_slabs 2634
chipped:tiny_layered_magma_block_bricks 7047
chipped:tiny_layered_magma_block_slabs 7048
chipped:tiny_layered_mossy_cobblestone_bricks 7113
chipped:tiny_layered_mossy_cobblestone_slabs 7114
chipped:tiny_layered_mossy_stone_bricks_bricks 7178
chipped:tiny_layered_mossy_stone_bricks_slabs 7179
chipped:tiny_layered_mud_bricks 3308
chipped:tiny_layered_mud_bricks_bricks 9153
chipped:tiny_layered_nether_bricks_bricks 7244
chipped:tiny_layered_nether_bricks_slabs 7245
chipped:tiny_layered_netherrack_bricks 7310
chipped:tiny_layered_netherrack_slabs 7311
chipped:tiny_layered_obsidian_bricks 7376
chipped:tiny_layered_obsidian_slabs 7377
chipped:tiny_layered_packed_ice_bricks 3098
chipped:tiny_layered_packed_ice_slabs 3099
chipped:tiny_layered_packed_mud_bricks 3386
chipped:tiny_layered_prismarine_bricks 7441
chipped:tiny_layered_prismarine_slabs 7442
chipped:tiny_layered_purpur_block_bricks 7507
chipped:tiny_layered_purpur_block_slabs 7508
chipped:tiny_layered_quartz_block_bricks 7569
chipped:tiny_layered_quartz_block_slabs 7570
chipped:tiny_layered_raw_copper_block_bricks 7635
chipped:tiny_layered_raw_copper_block_slabs 7636
chipped:tiny_layered_raw_gold_block_bricks 7701
chipped:tiny_layered_raw_gold_block_slabs 7702
chipped:tiny_layered_raw_iron_block_bricks 7767
chipped:tiny_layered_raw_iron_block_slabs 7768
chipped:tiny_layered_red_nether_bricks_bricks 7833
chipped:tiny_layered_red_nether_bricks_slabs 7834
chipped:tiny_layered_red_sandstone_bricks 7899
chipped:tiny_layered_red_sandstone_slabs 7900
chipped:tiny_layered_redstone_block_bricks 9287
chipped:tiny_layered_redstone_block_slabs 9288
chipped:tiny_layered_sandstone_bricks 7965
chipped:tiny_layered_sandstone_slabs 7966
chipped:tiny_layered_smooth_stone_bricks 8093
chipped:tiny_layered_smooth_stone_slabs 8094
chipped:tiny_layered_snow_block_bricks 3164
chipped:tiny_layered_snow_block_slabs 3165
chipped:tiny_layered_stone_bricks 8027
chipped:tiny_layered_stone_slabs 8028
