# Block registry dump
# Minecraft: 1.20.1
# Entries: 14254
# Generated: 2026-02-05T20:54:22.2041666-03:00

deeperdarker:sculk_stone_brick_stairs 9879
deeperdarker:sculk_stone_brick_wall 9881
deeperdarker:sculk_stone_bricks 9878
deeperdarker:sculk_stone_coal_ore 9937
deeperdarker:sculk_stone_copper_ore 9939
deeperdarker:sculk_stone_diamond_ore 9944
deeperdarker:sculk_stone_emerald_ore 9942
deeperdarker:sculk_stone_gold_ore 9940
deeperdarker:sculk_stone_iron_ore 9938
deeperdarker:sculk_stone_lapis_ore 9943
deeperdarker:sculk_stone_redstone_ore 9941
deeperdarker:sculk_stone_slab 9868
deeperdarker:sculk_stone_stairs 9867
deeperdarker:sculk_stone_tile_slab 9884
deeperdarker:sculk_stone_tile_stairs 9883
deeperdarker:sculk_stone_tile_wall 9885
deeperdarker:sculk_stone_tiles 9882
deeperdarker:sculk_stone_wall 9869
deeperdarker:sculk_tendrils 9957
deeperdarker:sculk_tendrils_plant 9958
deeperdarker:sculk_vines 9959
deeperdarker:sculk_vines_plant 9960
deeperdarker:smooth_gloomslate 9923
deeperdarker:smooth_gloomslate_slab 9925
deeperdarker:smooth_gloomslate_stairs 9924
deeperdarker:smooth_gloomslate_wall 9926
deeperdarker:smooth_sculk_stone 9886
deeperdarker:smooth_sculk_stone_slab 9888
deeperdarker:smooth_sculk_stone_stairs 9887
deeperdarker:smooth_sculk_stone_wall 9889
deeperdarker:soundproof_glass 9936
deeperdarker:stripped_blooming_stem 9851
deeperdarker:stripped_echo_log 9832
deeperdarker:stripped_echo_wood 9833
deepresonance:crystallizer 14047
deepresonance:dense_glass 14049
deepresonance:dense_obsidian 14050
deepresonance:energy_collector 14039
deepresonance:generator_controller 14040
deepresonance:generator_part 14041
deepresonance:laser 14046
deepresonance:lens 14045
deepresonance:pedestal 14052
deepresonance:poisoned_dirt 14048
deepresonance:purifier 14044
deepresonance:resonating_crystal_generated 14032
deepresonance:resonating_crystal_generated_empty 14033
deepresonance:resonating_crystal_natural 14030
deepresonance:resonating_crystal_natural_empty 14031
deepresonance:resonating_ore_deepslate 14035
deepresonance:resonating_ore_end 14037
deepresonance:resonating_ore_nether 14036
deepresonance:resonating_ore_stone 14034
deepresonance:resonating_plate_block 14038
deepresonance:smelter 14043
deepresonance:tank 14051
deepresonance:valve 14042
delightful:acorn_sack 14231
delightful:baklava 14223
delightful:baobab_fruit_crate 14245
delightful:basalt_cabinet 14208
delightful:bastion_fruit_crate 14240
delightful:blueberry_pie 14227
delightful:blueberry_sack 14238
delightful:bombegranate_crate 14242
delightful:cantaloupe 14214
delightful:cantaloupe_plant 14216
delightful:chorus_pie 14225
delightful:frostaya_crate 14241
delightful:gloomgourd_pie 14226
delightful:glow_jam_cookie_tile_slab 14248
delightful:glow_jam_cookie_tile_stairs 14247
delightful:glow_jam_cookie_tile_wall 14249
delightful:glow_jam_cookie_tiles 14246
delightful:green_apple_crate 14243
delightful:green_apple_pie 14228
delightful:matcha_ice_cream_block 14233
delightful:matcha_milkshake_cauldron 14236
delightful:mendosteen_crate 14239
delightful:mini_melon 14211
delightful:mulberry_pie 14229
delightful:passion_fruit_tart 14230
delightful:pumpkin_pie 14222
delightful:quartz_cabinet 14207
delightful:salmonberry_bush 14210
delightful:salmonberry_ice_cream_block 14232
delightful:salmonberry_milkshake_cauldron 14235
delightful:salmonberry_pie 14221
delightful:salmonberry_sack 14220
delightful:sliced_cantaloupe 14213
delightful:sliced_gloomgourd 14219
delightful:sliced_melon 14217
delightful:sliced_mini_melon 14212
delightful:sliced_pumpkin 14218
delightful:source_berry_cookie_tile_slab 14252
delightful:source_berry_cookie_tile_stairs 14251
delightful:source_berry_cookie_tile_wall 14253
delightful:source_berry_cookie_tiles 14250
delightful:source_berry_ice_cream_block 14234
delightful:source_berry_milkshake_cauldron 14237
delightful:source_berry_pie 14224
delightful:stuffed_cantaloupe_block 14215
delightful:wild_salmonberries 14209
delightful:yucca_fruit_crate 14244
eidolon:arcane_gold_block 10570
eidolon:avennian_sprig 10593
eidolon:bone_pile 10622
eidolon:bone_pile_slab 10623
eidolon:bone_pile_stairs 10624
eidolon:brazier 10586
eidolon:candle 10574
eidolon:candlestick 10575
eidolon:censer 10579
eidolon:crucible 10587
eidolon:deep_lead_ore 10562
eidolon:deep_silver_ore 10566
eidolon:elder_bricks 10615
eidolon:elder_bricks_eye 10650
eidolon:elder_bricks_slab 10616
eidolon:elder_bricks_stairs 10617
eidolon:elder_bricks_wall 10618
eidolon:elder_masonry 10619
eidolon:elder_masonry_slab 10620
eidolon:elder_masonry_stairs 10621
eidolon:elder_pillar 10651
eidolon:enchanted_ash 10589
eidolon:ghost_light 10604
eidolon:goblet 10580
eidolon:illwood_bark 10601
eidolon:illwood_button 10641
eidolon:illwood_hanging_sign 10644
eidolon:illwood_hanging_wall_sign 10645
eidolon:illwood_leaves 10597
eidolon:illwood_log 10600
eidolon:illwood_planks 10636
eidolon:illwood_planks_fence 10639
eidolon:illwood_planks_fence_gate 10640
eidolon:illwood_planks_slab 10637
eidolon:illwood_planks_stairs 10638
eidolon:illwood_pressure_plate 10646
eidolon:illwood_sapling 10596
eidolon:illwood_standing_sign 10642
eidolon:illwood_wall_sign 10643
eidolon:lead_block 10563
eidolon:lead_ore 10561
eidolon:magic_candle 10576
eidolon:magic_candlestick 10577
eidolon:merammer_root 10592
eidolon:mossy_smooth_stone_bricks 10649
eidolon:necrotic_focus 10590
eidolon:oanna_bloom 10594
eidolon:obelisk 10585
eidolon:pewter_block 10569
eidolon:planter 10591
eidolon:plinth 10584
eidolon:polished_button 10630
eidolon:polished_hanging_sign 10633
eidolon:polished_hanging_wall_sign 10634
eidolon:polished_planks 10625
eidolon:polished_planks_fence 10628
eidolon:polished_planks_fence_gate 10629
eidolon:polished_planks_slab 10626
eidolon:polished_planks_stairs 10627
eidolon:polished_pressure_plate 10635
eidolon:polished_standing_sign 10631
eidolon:polished_wall_sign 10632
eidolon:polished_wood_pillar 10647
eidolon:raw_lead_block 10564
eidolon:raw_silver_block 10568
eidolon:research_table 10583
eidolon:scriptorium 10652
eidolon:shadow_gem_block 10571
eidolon:sildrian_seed 10595
eidolon:silver_block 10567
eidolon:silver_ore 10565
eidolon:smooth_stone_arch 10648
eidolon:smooth_stone_bricks 10605
eidolon:smooth_stone_bricks_slab 10606
eidolon:smooth_stone_bricks_stairs 10607
eidolon:smooth_stone_bricks_wall 10608
eidolon:smooth_stone_masonry 10612
eidolon:smooth_stone_masonry_slab 10613
eidolon:smooth_stone_masonry_stairs 10614
eidolon:smooth_stone_tiles 10609
eidolon:smooth_stone_tiles_slab 10610
eidolon:smooth_stone_tiles_stairs 10611
eidolon:soul_enchanter 10602
eidolon:stone_altar 10573
eidolon:stone_hand 10588
eidolon:straw_effigy 10578
eidolon:stripped_illwood_bark 10599
eidolon:stripped_illwood_log 10598
eidolon:unholy_effigy 10581
eidolon:wooden_altar 10572
eidolon:wooden_brewing_stand 10603
eidolon:worktable 10582
enderio:advanced_capacitor_bank 12403
enderio:alloy_smelter 12385
enderio:aversion_obelisk 12409
enderio:basic_capacitor_bank 12402
enderio:clear_glass 11608
enderio:clear_glass_a 11778
enderio:clear_glass_a_black 11794
enderio:clear_glass_a_blue 11790
enderio:clear_glass_a_brown 11791
enderio:clear_glass_a_cyan 11788
enderio:clear_glass_a_gray 11786
enderio:clear_glass_a_green 11792
enderio:clear_glass_a_light_blue 11782
enderio:clear_glass_a_light_gray 11787
enderio:clear_glass_a_lime 11784
enderio:clear_glass_a_magenta 11781
enderio:clear_glass_a_orange 11780
enderio:clear_glass_a_pink 11785
enderio:clear_glass_a_purple 11789
enderio:clear_glass_a_red 11793
enderio:clear_glass_a_white 11779
enderio:clear_glass_a_yellow 11783
enderio:clear_glass_black 11624
enderio:clear_glass_blue 11620
enderio:clear_glass_brown 11621
enderio:clear_glass_cyan 11618
enderio:clear_glass_d 11846
enderio:clear_glass_d_black 11862
enderio:clear_glass_d_blue 11858
enderio:clear_glass_d_brown 11859
enderio:clear_glass_d_cyan 11856
enderio:clear_glass_d_gray 11854
enderio:clear_glass_d_green 11860
enderio:clear_glass_d_light_blue 11850
enderio:clear_glass_d_light_gray 11855
enderio:clear_glass_d_lime 11852
enderio:clear_glass_d_magenta 11849
enderio:clear_glass_d_orange 11848
enderio:clear_glass_d_pink 11853
enderio:clear_glass_d_purple 11857
enderio:clear_glass_d_red 11861
enderio:clear_glass_d_white 11847
enderio:clear_glass_d_yellow 11851
enderio:clear_glass_da 12016
enderio:clear_glass_da_black 12032
enderio:clear_glass_da_blue 12028
enderio:clear_glass_da_brown 12029
enderio:clear_glass_da_cyan 12026
enderio:clear_glass_da_gray 12024
enderio:clear_glass_da_green 12030
enderio:clear_glass_da_light_blue 12020
enderio:clear_glass_da_light_gray 12025
enderio:clear_glass_da_lime 12022
enderio:clear_glass_da_magenta 12019
enderio:clear_glass_da_orange 12018
enderio:clear_glass_da_pink 12023
enderio:clear_glass_da_purple 12027
enderio:clear_glass_da_red 12031
enderio:clear_glass_da_white 12017
enderio:clear_glass_da_yellow 12021
enderio:clear_glass_dm 11948
enderio:clear_glass_dm_black 11964
enderio:clear_glass_dm_blue 11960
enderio:clear_glass_dm_brown 11961
enderio:clear_glass_dm_cyan 11958
enderio:clear_glass_dm_gray 11956
enderio:clear_glass_dm_green 11962
enderio:clear_glass_dm_light_blue 11952
enderio:clear_glass_dm_light_gray 11957
enderio:clear_glass_dm_lime 11954
enderio:clear_glass_dm_magenta 11951
enderio:clear_glass_dm_orange 11950
enderio:clear_glass_dm_pink 11955
enderio:clear_glass_dm_purple 11959
enderio:clear_glass_dm_red 11963
enderio:clear_glass_dm_white 11949
enderio:clear_glass_dm_yellow 11953
enderio:clear_glass_dna 12050
enderio:clear_glass_dna_black 12066
enderio:clear_glass_dna_blue 12062
enderio:clear_glass_dna_brown 12063
enderio:clear_glass_dna_cyan 12060
enderio:clear_glass_dna_gray 12058
enderio:clear_glass_dna_green 12064
enderio:clear_glass_dna_light_blue 12054
enderio:clear_glass_dna_light_gray 12059
enderio:clear_glass_dna_lime 12056
enderio:clear_glass_dna_magenta 12053
enderio:clear_glass_dna_orange 12052
enderio:clear_glass_dna_pink 12057
enderio:clear_glass_dna_purple 12061
enderio:clear_glass_dna_red 12065
enderio:clear_glass_dna_white 12051
enderio:clear_glass_dna_yellow 12055
enderio:clear_glass_dnm 11982
enderio:clear_glass_dnm_black 11998
enderio:clear_glass_dnm_blue 11994
enderio:clear_glass_dnm_brown 11995
enderio:clear_glass_dnm_cyan 11992
enderio:clear_glass_dnm_gray 11990
enderio:clear_glass_dnm_green 11996
enderio:clear_glass_dnm_light_blue 11986
enderio:clear_glass_dnm_light_gray 11991
enderio:clear_glass_dnm_lime 11988
enderio:clear_glass_dnm_magenta 11985
enderio:clear_glass_dnm_orange 11984
enderio:clear_glass_dnm_pink 11989
enderio:clear_glass_dnm_purple 11993
enderio:clear_glass_dnm_red 11997
enderio:clear_glass_dnm_white 11983
enderio:clear_glass_dnm_yellow 11987
enderio:clear_glass_dnp 11914
enderio:clear_glass_dnp_black 11930
enderio:clear_glass_dnp_blue 11926
enderio:clear_glass_dnp_brown 11927
enderio:clear_glass_dnp_cyan 11924
enderio:clear_glass_dnp_gray 11922
enderio:clear_glass_dnp_green 11928
enderio:clear_glass_dnp_light_blue 11918
enderio:clear_glass_dnp_light_gray 11923
enderio:clear_glass_dnp_lime 11920
enderio:clear_glass_dnp_magenta 11917
enderio:clear_glass_dnp_orange 11916
enderio:clear_glass_dnp_pink 11921
enderio:clear_glass_dnp_purple 11925
enderio:clear_glass_dnp_red 11929
enderio:clear_glass_dnp_white 11915
enderio:clear_glass_dnp_yellow 11919
enderio:clear_glass_dp 11880
enderio:clear_glass_dp_black 11896
enderio:clear_glass_dp_blue 11892
enderio:clear_glass_dp_brown 11893
enderio:clear_glass_dp_cyan 11890
enderio:clear_glass_dp_gray 11888
enderio:clear_glass_dp_green 11894
enderio:clear_glass_dp_light_blue 11884
enderio:clear_glass_dp_light_gray 11889
enderio:clear_glass_dp_lime 11886
enderio:clear_glass_dp_magenta 11883
enderio:clear_glass_dp_orange 11882
enderio:clear_glass_dp_pink 11887
enderio:clear_glass_dp_purple 11891
enderio:clear_glass_dp_red 11895
enderio:clear_glass_dp_white 11881
enderio:clear_glass_dp_yellow 11885
enderio:clear_glass_e 12084
enderio:clear_glass_e_black 12100
enderio:clear_glass_e_blue 12096
enderio:clear_glass_e_brown 12097
enderio:clear_glass_e_cyan 12094
enderio:clear_glass_e_gray 12092
enderio:clear_glass_e_green 12098
enderio:clear_glass_e_light_blue 12088
enderio:clear_glass_e_light_gray 12093
enderio:clear_glass_e_lime 12090
enderio:clear_glass_e_magenta 12087
enderio:clear_glass_e_orange 12086
enderio:clear_glass_e_pink 12091
enderio:clear_glass_e_purple 12095
enderio:clear_glass_e_red 12099
enderio:clear_glass_e_white 12085
enderio:clear_glass_e_yellow 12089
enderio:clear_glass_ea 12254
enderio:clear_glass_ea_black 12270
enderio:clear_glass_ea_blue 12266
enderio:clear_glass_ea_brown 12267
enderio:clear_glass_ea_cyan 12264
enderio:clear_glass_ea_gray 12262
enderio:clear_glass_ea_green 12268
enderio:clear_glass_ea_light_blue 12258
enderio:clear_glass_ea_light_gray 12263
enderio:clear_glass_ea_lime 12260
enderio:clear_glass_ea_magenta 12257
enderio:clear_glass_ea_orange 12256
enderio:clear_glass_ea_pink 12261
enderio:clear_glass_ea_purple 12265
enderio:clear_glass_ea_red 12269
enderio:clear_glass_ea_white 12255
enderio:clear_glass_ea_yellow 12259
enderio:clear_glass_em 12186
enderio:clear_glass_em_black 12202
enderio:clear_glass_em_blue 12198
enderio:clear_glass_em_brown 12199
enderio:clear_glass_em_cyan 12196
enderio:clear_glass_em_gray 12194
enderio:clear_glass_em_green 12200
enderio:clear_glass_em_light_blue 12190
enderio:clear_glass_em_light_gray 12195
enderio:clear_glass_em_lime 12192
enderio:clear_glass_em_magenta 12189
enderio:clear_glass_em_orange 12188
enderio:clear_glass_em_pink 12193
enderio:clear_glass_em_purple 12197
enderio:clear_glass_em_red 12201
enderio:clear_glass_em_white 12187
enderio:clear_glass_em_yellow 12191
enderio:clear_glass_ena 12288
enderio:clear_glass_ena_black 12304
enderio:clear_glass_ena_blue 12300
enderio:clear_glass_ena_brown 12301
enderio:clear_glass_ena_cyan 12298
enderio:clear_glass_ena_gray 12296
enderio:clear_glass_ena_green 12302
enderio:clear_glass_ena_light_blue 12292
enderio:clear_glass_ena_light_gray 12297
enderio:clear_glass_ena_lime 12294
enderio:clear_glass_ena_magenta 12291
enderio:clear_glass_ena_orange 12290
enderio:clear_glass_ena_pink 12295
enderio:clear_glass_ena_purple 12299
enderio:clear_glass_ena_red 12303
enderio:clear_glass_ena_white 12289
enderio:clear_glass_ena_yellow 12293
enderio:clear_glass_enm 12220
enderio:clear_glass_enm_black 12236
enderio:clear_glass_enm_blue 12232
enderio:clear_glass_enm_brown 12233
enderio:clear_glass_enm_cyan 12230
enderio:clear_glass_enm_gray 12228
enderio:clear_glass_enm_green 12234
enderio:clear_glass_enm_light_blue 12224
enderio:clear_glass_enm_light_gray 12229
enderio:clear_glass_enm_lime 12226
enderio:clear_glass_enm_magenta 12223
enderio:clear_glass_enm_orange 12222
enderio:clear_glass_enm_pink 12227
enderio:clear_glass_enm_purple 12231
enderio:clear_glass_enm_red 12235
enderio:clear_glass_enm_white 12221
enderio:clear_glass_enm_yellow 12225
enderio:clear_glass_enp 12152
enderio:clear_glass_enp_black 12168
enderio:clear_glass_enp_blue 12164
enderio:clear_glass_enp_brown 12165
enderio:clear_glass_enp_cyan 12162
enderio:clear_glass_enp_gray 12160
enderio:clear_glass_enp_green 12166
enderio:clear_glass_enp_light_blue 12156
enderio:clear_glass_enp_light_gray 12161
enderio:clear_glass_enp_lime 12158
enderio:clear_glass_enp_magenta 12155
enderio:clear_glass_enp_orange 12154
enderio:clear_glass_enp_pink 12159
enderio:clear_glass_enp_purple 12163
enderio:clear_glass_enp_red 12167
enderio:clear_glass_enp_white 12153
enderio:clear_glass_enp_yellow 12157
enderio:clear_glass_ep 12118
enderio:clear_glass_ep_black 12134
enderio:clear_glass_ep_blue 12130
enderio:clear_glass_ep_brown 12131
enderio:clear_glass_ep_cyan 12128
enderio:clear_glass_ep_gray 12126
enderio:clear_glass_ep_green 12132
enderio:clear_glass_ep_light_blue 12122
enderio:clear_glass_ep_light_gray 12127
enderio:clear_glass_ep_lime 12124
enderio:clear_glass_ep_magenta 12121
